Feature ID	Taxon	Confidence
c4a9db37c713384370f1599d55908410	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8170142960254451
9933a4c2718564377b777be60f26ab7a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8633432815235279
d42c4989050dfcf774013f5fecaca27c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.9999999999868516
b4cc039a47ab4d00be2fa0bb719f9c69	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9971468633895508
d24a6a0ca5ef90cf6fc4e11f14f83a34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8884723766768456
bff0b14ee2a5d12cb0bfb627687b45ea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0.8938824630526356
6ffccebf322712b1b0a9cd5528db2d15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9751978408237076
7280f81d6f58ea503e73220082953736	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999999914738828
5167a3ed2fa0304b210b7ad7851f1690	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.8886150610361352
0b1196e1c882610148a642a73bd88514	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9998403786040295
79ee5f0a5f98a5fe02c66c21d0915803	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999661875358696
be1e8f5b051236f48449822dc170cad2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9998747913825442
416a9bcde3e812525b0e33863b6c112a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999995337534
